id,item,response,source,prediction,modelname,text
66eeda2bc7d6e9b92b4a81c0,PENCIL,ear cleaner,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: ear cleaner"
66eeda2bc7d6e9b92b4a81c0,SOCK,sleep mask,human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: sleep mask"
66ef212cf79668f34be612d8,BRICK,door stopper,human,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: door stopper"
66ef212cf79668f34be612d8,BUCKET,water bowl,human,0.41,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: water bowl"
66ef212cf79668f34be612d8,KNIFE,lever,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: lever"
66ef212cf79668f34be612d8,PENCIL,chew toy,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: chew toy"
66ef212cf79668f34be612d8,SOCK,bean bag,human,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: bean bag"
66faa830ac165a79e559da2a,BRICK,"on one muggy evening down norwich docks me and my friends were kicking around the yard until i found this brick that i had stupidly decided to pick up. when i got this bright idea, i turned my head and found the most fragile window possible before throwing the brick straight through it. i always massively regretted that absolutely terrible decision. it was a horrible thing to have done.",human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: on one muggy evening down norwich docks me and my friends were kicking around the yard until i found this brick that i had stupidly decided to pick up. when i got this bright idea, i turned my head and found the most fragile window possible before throwing the brick straight through it. i always massively regretted that absolutely terrible decision. it was a horrible thing to have done."
66faa830ac165a79e559da2a,BUCKET,"on one of those dark grey and miserable afternoons in norwich there was rain spitting down, slowly turning into hale and snow. it got very cold very quick and the bucket was filling up quicker than ever, the leak could not be stopped no matter what the bucket was definitely going to overflow it was inevitable",human,0.59,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: on one of those dark grey and miserable afternoons in norwich there was rain spitting down, slowly turning into hale and snow. it got very cold very quick and the bucket was filling up quicker than ever, the leak could not be stopped no matter what the bucket was definitely going to overflow it was inevitable"
66faa830ac165a79e559da2a,KNIFE,"late one night when i was in the kitchen, i was fiddling with this old knife that i found in the drawer. you know like the kind of ones you had in the kitchen drawer as a kid - kind of beat up a little. i started messing around with it not for cutting food or anything but to act like a ninja",human,0.43,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: late one night when i was in the kitchen, i was fiddling with this old knife that i found in the drawer. you know like the kind of ones you had in the kitchen drawer as a kid - kind of beat up a little. i started messing around with it not for cutting food or anything but to act like a ninja"
66faa830ac165a79e559da2a,PENCIL,"one early morning me and the friends were rummaging through the desk drawer and we pulled out this stubby old pencil. it turns out that its the same pencil we used to graffiti the head teachers door! its crazy to thing that we had kept it all these years. if only we could let our old head teacher know, i dont know if he would of laughed or cried.",human,0.63,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: one early morning me and the friends were rummaging through the desk drawer and we pulled out this stubby old pencil. it turns out that its the same pencil we used to graffiti the head teachers door! its crazy to thing that we had kept it all these years. if only we could let our old head teacher know, i dont know if he would of laughed or cried."
66faa830ac165a79e559da2a,SOCK,"i remembered losing that sock many years ago, i searched high and low and it drove me absolutely up the wall - quite literally. i knew it was somewhere but no matter how much i looked, it could not be found. trust me when i tell you this, i absolutely lost a lot of sleep and nights over that dreaded sock!",human,0.68,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: i remembered losing that sock many years ago, i searched high and low and it drove me absolutely up the wall - quite literally. i knew it was somewhere but no matter how much i looked, it could not be found. trust me when i tell you this, i absolutely lost a lot of sleep and nights over that dreaded sock!"
66fd3f6c93c24ecc119be354,BRICK,build a stairway to heaven,human,0.55,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: build a stairway to heaven"
66fd3f6c93c24ecc119be354,BUCKET,fill it with chicken wings for the football,human,0.63,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: fill it with chicken wings for the football"
66fd3f6c93c24ecc119be354,KNIFE,i cannot think of anything.,human,0.32,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: i cannot think of anything."
66fd3f6c93c24ecc119be354,PENCIL,nope i'm all out ideas,human,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: nope i'm all out ideas"
66fd3f6c93c24ecc119be354,SOCK,"i done this when i was younger, put them on your thumbs so you don't get blisters whilst playing video games",human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: i done this when i was younger, put them on your thumbs so you don't get blisters whilst playing video games"
66ff44c7da088df3cdf9cd0f,BRICK,to fish in shallow water,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to fish in shallow water"
66ff44c7da088df3cdf9cd0f,BUCKET,get water to drink,human,0.31,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: get water to drink"
66ff44c7da088df3cdf9cd0f,KNIFE,cut a loose string,human,0.43,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: cut a loose string"
66ff44c7da088df3cdf9cd0f,PENCIL,write a letter,human,0.2,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: write a letter"
66ff44c7da088df3cdf9cd0f,SOCK,keep feet warm,human,0.34,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: keep feet warm"
670da3fd0b8a2f7a542a2b24,BRICK,brick cartoon and,human,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: brick cartoon and"
670da3fd0b8a2f7a542a2b24,BUCKET,bucket themed resturuant,human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: bucket themed resturuant"
670da3fd0b8a2f7a542a2b24,KNIFE,retractable knife with holder,human,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: retractable knife with holder"
670da3fd0b8a2f7a542a2b24,PENCIL,a scented pencil,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: a scented pencil"
670da3fd0b8a2f7a542a2b24,SOCK,sock for sleeping like a sleeping bag,human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: sock for sleeping like a sleeping bag"
671038fb26ff82aa6081d040,BRICK,as a balance,human,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: as a balance"
671038fb26ff82aa6081d040,BUCKET,rat trap,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: rat trap"
671038fb26ff82aa6081d040,KNIFE,start a car,human,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: start a car"
671038fb26ff82aa6081d040,PENCIL,as fingers,human,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: as fingers"
671038fb26ff82aa6081d040,SOCK,gloves,human,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: gloves"
671f93838d7481cd8a0d137d,BRICK,you can use it as a paperweight.,human,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can use it as a paperweight."
671f93838d7481cd8a0d137d,BUCKET,"you could use it to grow a pine tree or orange tree, as a planter.",human,0.57,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: you could use it to grow a pine tree or orange tree, as a planter."
671f93838d7481cd8a0d137d,KNIFE,you could break a car window if under water,human,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: you could break a car window if under water"
671f93838d7481cd8a0d137d,PENCIL,you could use it to eat ramen noodles.,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object PENCIL is: you could use it to eat ramen noodles."
671f93838d7481cd8a0d137d,SOCK,you could tie them together to make a rope to escape a room on the second floor if it's on fire.,human,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: you could tie them together to make a rope to escape a room on the second floor if it's on fire."
672451c5f4e558e08242d746,BRICK,building a house,human,0.44,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: building a house"
672451c5f4e558e08242d746,BUCKET,for making plant nurseries,human,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BUCKET is: for making plant nurseries"
