prolific_id,participant_id,id,Prompt,Response,google_rating,anthropic_rating,xai_rating,openai_rating
6020b4d4010b8e6e89d1a6a0,96,99,The shiny coin is,refle,10.0,,10.0,10.0
6785704c3b1ab8813a4958b0,102,100,The shiny coin is,"the shiny coin is like a glimmer, gone before you know it",20.0,15.0,25.0,20.0
671f93838d7481cd8a0d137d,101,101,The shiny coin is,The shiny coin is like a leprechaun's kiss.,25.0,28.0,35.0,40.0
6613fbd97d84091e654e5ca6,105,102,The shiny coin is,sparkling like the sun,10.0,15.0,15.0,15.0
65de3af8fcbc6ef9331bd863,106,103,The shiny coin is,a bright star shining in the night sky.,10.0,15.0,10.0,15.0
663b52235d299050aeb29aca,103,104,The shiny coin is,a tiny sun,15.0,28.0,20.0,20.0
63cc90d2bed7edb18c3fd155,107,105,The shiny coin is,a radiant jewel,10.0,18.0,15.0,15.0
69332055a26312923a56605b,104,106,The shiny coin is,a captured star that fell into,25.0,35.0,35.0,40.0
67f2b914d702155cbc0a3a2c,108,107,The shiny coin is,a glittering star in a dark night,15.0,15.0,15.0,15.0
62911ef14fd68295d60ba83b,109,108,The shiny coin is,,10.0,10.0,10.0,10.0
669424e6b661e0a098ec66a4,111,109,The shiny coin is,sparkly like a diamond,10.0,15.0,10.0,10.0
695c6b4f435bc06369113b97,112,110,The shiny coin is,like sunshine,10.0,15.0,10.0,15.0
5b5e0e86902ad10001cfcc59,110,111,The shiny coin is,treasure,10.0,15.0,10.0,10.0
6660ab8eeaa4f5e8a6a4d223,113,112,The shiny coin is,like flickering gold,15.0,28.0,20.0,20.0
656535cfb6e6bea3d8637deb,115,113,The shiny coin is,the eye of a greedy god.,42.0,38.0,35.0,40.0
66971f1f9181bdc85972b84d,116,114,The shiny coin is,a mirror,10.0,15.0,10.0,20.0
5b98940f754b700001f0f15c,114,115,The shiny coin is,like a diamond in the,10.0,35.0,10.0,10.0
5edeea354d54cb1a825aa8f9,117,116,The shiny coin is,like a diamond,10.0,15.0,10.0,10.0
607a7b7d300ce256f51706bd,118,117,The shiny coin is,The shiny coin glimmer like a shooting star,15.0,28.0,20.0,20.0
69136dffc23976053d4a4166,120,118,The shiny coin is,reflective like the lake,15.0,15.0,15.0,15.0
66d4407f31981698998d25d8,119,119,The shiny coin is,the shiny coin is a savior,25.0,28.0,15.0,20.0
609a3eb31cacec1cad4b9448,125,120,The shiny coin is,a diamond,10.0,15.0,10.0,20.0
64c9892e8e7e06812b775c0c,121,121,The shiny coin is,glistening like it is wet.,10.0,15.0,10.0,12.0
56e225c2ec0fdd000641e72d,122,122,The shiny coin is,like polished steel,10.0,18.0,15.0,20.0
5bca67940f10750001d75f9f,123,123,The shiny coin is,,10.0,10.0,10.0,10.0
694f357ffcfc4439fcc9545d,126,124,The shiny coin is,gleam of ho,10.0,10.0,10.0,10.0
63d42c21dc6f4d60e34cc337,124,125,The shiny coin is,shimmering like that womans lipstick,25.0,15.0,25.0,20.0
62b44f66a16d45783569fad6,127,126,The shiny coin is,a mirror,10.0,15.0,10.0,20.0
6551469abe377d3646c6cd6e,129,127,The shiny coin is,as reflective as a mirror,10.0,15.0,10.0,10.0
6584589847e4652b2516d4b3,128,128,The shiny coin is,like a attention magnet,15.0,25.0,20.0,15.0
6100372e3a116cb5cb36ebea,130,129,The shiny coin is,a cold spark,35.0,28.0,25.0,20.0
5b735a4c3503c60001a891b7,131,130,The shiny coin is,a day's smile,30.0,28.0,25.0,30.0
666aef80f189d775a0f2554e,132,131,The shiny coin is,tiny,10.0,10.0,10.0,10.0
65076318d067065e1257a025,134,132,The shiny coin is,glimmering like a diamond.,10.0,18.0,10.0,10.0
6682fb350787f54e89d4001b,136,133,The shiny coin is,the shiny coin is a frozen drop of sunlight,38.0,38.0,45.0,40.0
6101f4093ed452ae3b6d5ab9,137,134,The shiny coin is,a mirror,10.0,15.0,10.0,20.0
66e7a809808daaac1a79dd40,135,135,The shiny coin is,shiney like a diamond,10.0,15.0,10.0,10.0
636d39168fe0bc0570ee8da0,133,136,The shiny coin is,As bright as a,10.0,10.0,10.0,10.0
6653e566a1dd567008582c28,138,137,The shiny coin is,radiating sparkles of light,10.0,18.0,15.0,15.0
66b4c93eba2cec5de17809,140,138,The shiny coin is,no more valuable than the dirty one.,10.0,15.0,10.0,15.0
612adba08b8235b31539c704,141,139,The shiny coin is,like a piece of gold,10.0,15.0,10.0,10.0
69458f2aa5309848951f9026,143,140,The shiny coin is,brighter than the sun,10.0,15.0,10.0,10.0
69416ab139b4b8d585aa4848,144,141,The shiny coin is,brighter than a diamond!,10.0,25.0,15.0,15.0
5c91658e319e1200014f6f9b,142,142,The shiny coin is,A priceless treasure of mine,10.0,15.0,10.0,15.0
67777187e7ba2f3ced22e601,146,143,The shiny coin is,attractive,10.0,15.0,10.0,10.0
66faa830ac165a79e559da2a,139,144,The shiny coin is,the shiny coin is a frozen scream from the pirates chest,45.0,38.0,42.0,45.0
5ef3bdbee9ae7a16241451c1,145,145,The shiny coin is,as bright as the moon,10.0,15.0,15.0,10.0
6466685f630eb8c3f8856e5e,147,146,The shiny coin is,silver shine,10.0,15.0,10.0,15.0
642ead184d7533ccfd57d888,151,147,The shiny coin is,The shiny coin is a tiny sun in your hand.,20.0,28.0,35.0,20.0
694afcabf04cdd6752673eea,149,148,The shiny coin is,bright as the mind,20.0,28.0,15.0,30.0
662973533159df515afdd606,150,149,The shiny coin is,worth every penny!,10.0,15.0,10.0,10.0
60dc4e2299f89a7ca94b2c91,148,150,The shiny coin is,a tiny sun trapped in metal,35.0,38.0,35.0,40.0
676dcbd74fba5b642d1e2f01,152,151,The shiny coin is,tiny,10.0,10.0,10.0,10.0
676055469b245b53e81358d0,153,152,The shiny coin is,amazing,10.0,10.0,10.0,10.0
66fd3f6c93c24ecc119be354,155,153,The shiny coin is,magical,10.0,15.0,10.0,10.0
663a28078139647b4663d09f,156,154,The shiny coin is,like looking at the stars in the sky,10.0,15.0,10.0,15.0
6662f201ccf41c36e7408562,154,155,The shiny coin is,glistening like a gem,10.0,18.0,15.0,15.0
676b89007874c8eace113276,158,156,The shiny coin is,a diamond,10.0,15.0,10.0,20.0
62d6d77df59450e545fb22f6,157,157,The shiny coin is,glistening like the sun,10.0,15.0,10.0,10.0
5c309bb410677f0001dda0ed,159,158,The shiny coin is,bright as the sun.,10.0,15.0,10.0,10.0
654e38a9bd1961e9942af916,161,159,The shiny coin is,a treasure,10.0,15.0,10.0,10.0
654e38a9bd1961e9942af916,161,160,The shiny coin is,a treasure,10.0,15.0,10.0,10.0
67ed8a9ef13251ff7c8b66a8,160,161,The shiny coin is,a small mirror,15.0,15.0,20.0,20.0
5ff07b5ee7a1d23e719e421e,163,162,The shiny coin is,a glowing friend,20.0,15.0,20.0,15.0
6658bbefeacd7bcadeef885f,165,163,The shiny coin is,The shiny coin is a gemstone.,15.0,15.0,15.0,15.0
615eda024a5f84f408625b4f,164,164,The shiny coin is,dazzling like the sun,10.0,15.0,10.0,10.0
69263215845d92c2cd3a2882,162,165,The shiny coin is,rounder than planet earth.,20.0,15.0,25.0,20.0
62e02b26e879244a99e852fa,166,166,The shiny coin is,like the sun on a bright morning,10.0,15.0,15.0,15.0
67e92dbd9199b830fbecdf2e,167,167,The shiny coin is,gold,10.0,15.0,10.0,10.0
671038fb26ff82aa6081d040,168,168,The shiny coin is,bright as abutton,10.0,15.0,15.0,10.0
676060d8382a3f0292c2c788,169,169,The shiny coin is,a star,10.0,15.0,10.0,20.0
63d50bed33ba8cb1b9794938,170,170,The shiny coin is,beautiful as the dawn.,15.0,15.0,10.0,15.0
65313bdcb9fd825a8c1d4981,174,171,The shiny coin is,round like a clock,10.0,15.0,10.0,15.0
5d66f49c531d6e0001e99e8a,172,172,The shiny coin is,like staring into a mirror,10.0,15.0,10.0,15.0
65c242831388550b0a42bd25,173,173,The shiny coin is,bright like gold,10.0,15.0,10.0,10.0
652ae54b698bbd5c18c0c90e,171,174,The shiny coin is,bright and reflective as the sun,10.0,15.0,15.0,15.0
691505db42a79f417daadef7,177,175,The shiny coin is,"...a friend in a dark time, his payment",42.0,35.0,25.0,20.0
668edb3b608a3d4537e2da08,176,176,The shiny coin is,a tiny golden treasure,15.0,15.0,15.0,15.0
5751b9a8702d130006285f79,175,177,The shiny coin is,sunshine,15.0,15.0,10.0,10.0
5c0bac19796adb00017dffcf,178,178,The shiny coin is,tiny sun,20.0,28.0,25.0,20.0
6845fad63da7756677508375,179,179,The shiny coin is,a trapped spark of sun,38.0,38.0,35.0,40.0
66afcaa60f7d8f58dc21db8e,181,180,The shiny coin is,Tosed,10.0,10.0,10.0,10.0
64df6c0375d740bb235620f5,180,181,The shiny coin is,like,10.0,10.0,10.0,10.0
64df6c0375d740bb235620f5,180,182,The shiny coin is,like,10.0,10.0,10.0,10.0
6786d7955dfbf40eae7ed3d9,182,183,The shiny coin is,glistening and calling me in,15.0,35.0,15.0,20.0
67606c975d33dc79c280063e,183,184,The shiny coin is,The shiny coin is a tiny sun trapped in metal,35.0,35.0,35.0,30.0
69138fc0acb88a6d2a6f8fb8,184,185,The shiny coin is,talking,20.0,10.0,10.0,10.0
5d89106d1719af0001ee23e5,185,186,The shiny coin is,is like a shiny rock,10.0,12.0,10.0,10.0
603710141b1ed2313448234a,186,187,The shiny coin is,a beacon of hope.,10.0,15.0,10.0,10.0
628f572a2d1304a34b9e1a37,187,188,The shiny coin is,loike a shiny star.,10.0,15.0,10.0,15.0
588ab33542c8e900019d02ae,189,189,The shiny coin is,Like a lantern in the night.,15.0,28.0,15.0,15.0
57c74977b23f0e000182dc3f,188,190,The shiny coin is,two faced,10.0,28.0,10.0,20.0
69237b666aff01eb02646944,192,191,The shiny coin is,golden like her eyes,15.0,15.0,15.0,15.0
659583e0d5fab84895bfac7c,190,192,The shiny coin is,is gleaming like the blue sky,15.0,15.0,15.0,15.0
668aa0851622bf0930ff12fc,194,193,The shiny coin is,blinding me,10.0,15.0,10.0,20.0
6784133089e3f78e0e08c94d,191,194,The shiny coin is,like diamond,10.0,15.0,10.0,15.0
60154af277ec314fd8fe1449,198,195,The shiny coin is,as reflective as a mirror,10.0,15.0,10.0,10.0
67d9ef30fe8af2858e8dbbd3,193,196,The shiny coin is,glo,10.0,15.0,10.0,10.0
66928f171518765c5f8cea5b,195,197,The shiny coin is,sun trapped in metal,35.0,35.0,35.0,40.0
6767202a0793489cda4738d2,196,198,The shiny coin is,gistening like a diamond,10.0,22.0,15.0,10.0
67fbe9a435667f13b9bb1371,199,199,The shiny coin is,sparkling into my eyes,10.0,28.0,20.0,20.0
663a422b52cb5c270f98f3ff,201,200,The shiny coin is,is like a piece of a candy you just can get enough of,15.0,15.0,20.0,15.0
5d558ebe886e3f0020e90fce,202,201,The shiny coin is,mesmerizing as gold,10.0,15.0,15.0,10.0
65c243c37e0d77ca70ee030e,200,202,The shiny coin is,luminescent,15.0,15.0,10.0,20.0
63d432e27555fb4b5785cfcd,203,203,The shiny coin is,pyrite,15.0,35.0,35.0,30.0
63d432e27555fb4b5785cfcd,203,204,The shiny coin is,pyrite,15.0,35.0,25.0,30.0
672451c5f4e558e08242d746,197,205,The shiny coin is,worthless,10.0,15.0,10.0,10.0
63474e67a5fd298c6103c409,204,206,The shiny coin is,a tiny sun trapped in metal.,30.0,38.0,35.0,40.0
677fb35eafd357a07e351a9f,205,207,The shiny coin is,bright as the sun,10.0,12.0,10.0,10.0
5e38397719e44f0244389781,206,208,The shiny coin is,an Egyptian pyramid,25.0,15.0,10.0,20.0
60b542b8fbb1a6a2678f5054,207,209,The shiny coin is,as bright as the sun.,10.0,12.0,10.0,10.0
63f782f160eb53150d24c549,208,210,The shiny coin is,gleaming like the sun,10.0,15.0,10.0,10.0
682a1996cd2cfa1f1160cb71,209,211,The shiny coin is,palm,15.0,15.0,10.0,10.0
574aff1b5bef980007af2745,211,212,The shiny coin is,sunhsine,15.0,35.0,10.0,20.0
6266a4e5846e1e41812a0432,214,213,The shiny coin is,a bright as the sunshine reflecting off a mirror,15.0,15.0,20.0,15.0
6544ff9e0fb2eaaf83e2de5c,210,214,The shiny coin is,as bright as a jewel,10.0,28.0,20.0,15.0
663274d555447e8270dde7d0,213,215,The shiny coin is,like the glimmering ocean,15.0,15.0,15.0,20.0
665a16dd2db5a0dff976ea9b,212,216,The shiny coin is,as bright as a star.,10.0,15.0,10.0,10.0
66439abe4359251777b0aebd,215,217,The shiny coin is,The shiny coin is like a new mirror.,10.0,15.0,15.0,15.0
673c8c2a86f12a6e2c1764a4,217,218,The shiny coin is,sparkling,10.0,15.0,10.0,15.0
662e66138060bf4a9db8c159,219,219,The shiny coin is,gold in my pocket.,10.0,15.0,10.0,15.0
5e52a7cc53ecf12b883e1e1f,216,220,The shiny coin is,As valuable as a gum wrapper,15.0,35.0,15.0,40.0
5f3ae136d5f38f7a5f3f6295,218,221,The shiny coin is,the blinding sun.,15.0,15.0,15.0,10.0
5ca5189dce3f920016239854,221,222,The shiny coin is,twinkling like the stars,10.0,15.0,10.0,10.0
66d88375799e00b593a8655f,220,223,The shiny coin is,is as bright as the sun,10.0,12.0,10.0,10.0
66ff44c7da088df3cdf9cd0f,222,224,The shiny coin is,worth a trillion dollars,10.0,15.0,10.0,10.0
66ff44c7da088df3cdf9cd0f,222,225,The shiny coin is,worth a trillion dollars,10.0,15.0,10.0,10.0
65f650bc80653ddbcb45e6a5,223,226,The shiny coin is,bright like headlights,10.0,15.0,20.0,15.0
69137ce487ad8fc2193bcb12,224,227,The shiny coin is,tiny oceans,38.0,35.0,25.0,30.0
663aa6420a964c2a7740b9d7,226,228,The shiny coin is,a fallen star captured in a pcket,35.0,38.0,35.0,40.0
651d9ea96f3253abbfd8d38b,227,229,The shiny coin is,speaking temptation at me.,20.0,35.0,25.0,20.0
6773f9ecbf8a434754bdbdab,225,230,The shiny coin is,a ray of sunlight,10.0,15.0,15.0,10.0
692f23fa6f5702e481df4f32,229,231,The shiny coin is,bright as a diamond,10.0,18.0,15.0,15.0
62bb42e2f21cfdb280cc975f,230,232,The shiny coin is,bliss,15.0,15.0,10.0,10.0
67dac9fec33b7784afd3d08b,228,233,The shiny coin is,the shiny coin is  flux,38.0,15.0,10.0,30.0
67dac9fec33b7784afd3d08b,228,234,The shiny coin is,the shiny coin is  flux,38.0,15.0,10.0,30.0
675b73a2f8ca714cdf307be7,231,235,The shiny coin is,a fallen scale from a golden dragon’s belly.,40.0,38.0,45.0,45.0
675b73a2f8ca714cdf307be7,231,236,The shiny coin is,a fallen scale from a golden dragon’s belly.,40.0,38.0,45.0,45.0
609911e00dd4843e39cb88ac,2,1,The clean window is,as sparkling as diamonds,10.0,15.0,10.0,15.0
6079ff1600ff2b7455e1c3e0,3,2,The clean window is,a sheet of transparency,10.0,28.0,25.0,20.0
68879462acd0ae2c5ecf4b88,4,3,The clean window is,mirrorlike,10.0,15.0,10.0,15.0
5c2c62542c45d400014a32e6,5,4,The clean window is,a look inside my soul,15.0,15.0,10.0,20.0
691371c5d552995298408398,8,5,The clean window is,a polished mirror for the sky,20.0,28.0,35.0,40.0
60d4edd50a63d7874c704979,7,6,The clean window is,so clear that is like the moon,15.0,15.0,15.0,15.0
6332274d72eff2df47171a78,6,7,The clean window is,a mirror of my soul,10.0,15.0,15.0,20.0
67c60b46b619cad09b65ab51,9,8,The clean window is,refreshing the room,15.0,28.0,15.0,20.0
65c10d8000af1af81e3f42ec,10,9,The clean window is,clear as air,10.0,15.0,20.0,15.0
692f221e98e3cdcf10465812,11,10,The clean window is,not even there,10.0,15.0,10.0,20.0
6637b21240220c2517fffa1a,12,11,The clean window is,like seeing the light for the first time.,10.0,28.0,15.0,15.0
5c7ceda01d2afc0001f4ad1d,13,12,The clean window is,an open invitation.,15.0,15.0,10.0,10.0
5fd66ce8aec66457ff73d743,16,13,The clean window is,like crystal,10.0,15.0,10.0,10.0
5cab22cd68194f001511b2d6,14,14,The clean window is,water,20.0,15.0,10.0,20.0
65a3eae145bd7a121b03e953,17,15,The clean window is,reflecting like a mirror,10.0,15.0,10.0,10.0
63fa78f21e485a372c6528fa,15,16,The clean window is,clear as air,10.0,15.0,20.0,15.0
6779ab59311fd2904146f0d7,19,17,The clean window is,CLEAR,10.0,15.0,10.0,10.0
66b828d453598bcca42608c1,18,18,The clean window is,a portal to the beautiful landscape.,15.0,28.0,15.0,20.0
5dd7f591ad0a617838322129,20,19,The clean window is,??,10.0,10.0,10.0,10.0
6544fd514964fea23051c3b7,22,20,The clean window is,radiant,10.0,28.0,10.0,20.0
66ccbb7d4109382e498e3c82,21,21,The clean window is,clear as glass,10.0,15.0,10.0,10.0
67aae2b5797af1e296927d2a,24,22,The clean window is,a blank canvas of sky,15.0,35.0,20.0,20.0
654a44f0addb5f41f1705b75,23,23,The clean window is,honest,20.0,35.0,10.0,40.0
60ac66a8e1bf5a1c51fa864c,26,24,The clean window is,a silent witness,15.0,28.0,20.0,20.0
6658ca2b92efe5c33798f1b4,25,25,The clean window is,sparkling like diamonds,10.0,15.0,15.0,15.0
63d7abeeb49ad49fa7545e44,27,26,The clean window is,a still puddle,28.0,15.0,15.0,15.0
631745a70c7c585248df1a5d,28,27,The clean window is,clearer than my skin,15.0,15.0,20.0,40.0
5e32c95c87b8ef28e5aff6ea,29,28,The clean window is,gleaming like a big smile,15.0,28.0,20.0,15.0
674bea1eb044fbe75795fef1,30,29,The clean window is,Brilliant,10.0,15.0,10.0,20.0
5dd86f98e9a0ba81a7f5e099,31,30,The clean window is,sparkly,10.0,15.0,10.0,20.0
5d45521afdaaad00010ec185,34,31,The clean window is,sparkling like raindrops in the sun,10.0,18.0,20.0,20.0
659c0682d109f8537a89fdd3,35,32,The clean window is,,10.0,10.0,10.0,10.0
6658d02b830a00e979619fb8,33,33,The clean window is,Flashy,15.0,35.0,10.0,20.0
5a8b1ee2000dab00018cc7cd,38,34,The clean window is,like a diamond,10.0,15.0,10.0,15.0
55bb9ae7fdf99b26d27fda01,39,35,The clean window is,a window to another world,10.0,15.0,15.0,15.0
5e729511e05cd902cc7699a4,32,36,The clean window is,sparkling,10.0,15.0,10.0,20.0
665ee0800a4d97ea0026ff34,36,37,The clean window is,,10.0,10.0,10.0,10.0
5b421b9ac2e3810001763252,40,38,The clean window is,shiny as a glacier lake,20.0,28.0,35.0,40.0
5fd63cb585f88c4eb1933661,37,39,The clean window is,The clean window is so squeaky clean and shiny .,10.0,12.0,10.0,10.0
69203091564a7d1a74700ed4,41,40,The clean window is,as clear as an angel's tear,20.0,28.0,35.0,40.0
60cf0d251a90eb823bc9b740,43,41,The clean window is,sharp as a knife,10.0,15.0,10.0,15.0
6941e60f2c7507f1915682c3,42,42,The clean window is,majestic,15.0,15.0,10.0,20.0
5f39a2fd2d394917284dd66f,45,43,The clean window is,sparcly,10.0,10.0,10.0,20.0
69138ed04690ca3fa74ef563,44,44,The clean window is,so clean i can see my reflection,10.0,15.0,20.0,10.0
6941aeb9a019a9bbdd57d028,46,45,The clean window is,lisk a mirror,10.0,35.0,10.0,20.0
676556ccb7aac9ede13d73c9,47,46,The clean window is,sparkling like a shiny new coin,15.0,15.0,20.0,15.0
5929c96027ea400001301061,48,47,The clean window is,clear as my arguments,20.0,15.0,20.0,30.0
5e5a96f5a2f2c528edf70f6e,49,48,The clean window is,crystal clear,10.0,15.0,10.0,10.0
5eca536f9aa4f658d641a7d9,50,49,The clean window is,noticed,10.0,10.0,10.0,10.0
66db9db4324609f1a7231f49,51,50,The clean window is,like air,10.0,15.0,10.0,15.0
5591cd21fdf99b63126f6c60,53,51,The clean window is,the gateway to a happy home,15.0,28.0,20.0,15.0
65e64c08cd1bf3d6ab957af7,52,52,The clean window is,like an empty refrigerator shelf.,34.0,15.0,25.0,30.0
5efa33c4e9f4160ffd817db9,54,53,The clean window is,gleaming like a diamond,10.0,15.0,10.0,15.0
66cb2e0bd2169db778550269,57,54,The clean window is,like a ray of light to the brain,20.0,28.0,25.0,20.0
663f7196a07afa04b277db38,55,55,The clean window is,a bright star,15.0,15.0,10.0,15.0
5ca9d0224f3e9d00164426f3,58,56,The clean window is,transparent like plastic wrap,10.0,15.0,20.0,15.0
63ae31ff5c725a41082afc56,56,57,The clean window is,like the ladin's,10.0,10.0,10.0,10.0
6344b4073207c88c1cf5b49f,60,58,The clean window is,a beacon,15.0,28.0,10.0,20.0
67dd49c5b86cdc10df6d7e70,59,59,The clean window is,allowing the warm air in,10.0,15.0,15.0,20.0
67dd49c5b86cdc10df6d7e70,59,60,The clean window is,allowing the warm air in,10.0,15.0,15.0,15.0
67606663e5ad15d60ffeb222,62,61,The clean window is,prosperity,25.0,35.0,10.0,40.0
652359572fd30ff57dfea7fb,61,62,The clean window is,new,10.0,15.0,10.0,10.0
67c71b1e1c4622620884df57,63,63,The clean window is,is almost as invisible as casper,15.0,35.0,25.0,15.0
677580b9fa6b77a8332d2237,64,64,The clean window is,as see through as a pair of tights,20.0,28.0,35.0,20.0
66ef212cf79668f34be612d8,65,65,The clean window is,like the sky,10.0,15.0,10.0,15.0
65e4a6bdde84e615dcac2651,69,66,The clean window is,as clear as water,10.0,15.0,10.0,10.0
5c7ea15cb215c6000122b48d,68,67,The clean window is,,10.0,10.0,10.0,10.0
66b507cc1a7e164991afbe17,67,68,The clean window is,a silent lake standing upright,42.0,28.0,35.0,40.0
66c6683f6336ebf638da4db4,66,69,The clean window is,the clean window is clear as ice,10.0,15.0,15.0,15.0
5ed94af267e7bf10f180c5b0,71,70,The clean window is,see thorough as a inncoent soul,20.0,15.0,15.0,20.0
5c01bf7d4c14cf00019ce2a4,70,71,The clean window is,shining like a star.,10.0,15.0,10.0,10.0
66a02d45a7db35d93c9f6a81,72,72,The clean window is,a clear mirror,10.0,15.0,10.0,15.0
665e680164927b18554b66ec,73,73,The clean window is,squeaky clean like a door hinge.,15.0,15.0,45.0,20.0
670da3fd0b8a2f7a542a2b24,74,74,The clean window is,as spotless as my soul,25.0,15.0,20.0,30.0
5f84e472052cf81ae5752252,75,75,The clean window is,a mirror,10.0,15.0,10.0,20.0
6604cab7499d144f955a7c9d,76,76,The clean window is,a shining promise,20.0,15.0,15.0,15.0
694580e0f1757dd9295e5cb9,77,77,The clean window is,like it isn't there.,10.0,15.0,10.0,10.0
64136e2bd31ba4a3a7c16ddc,78,78,The clean window is,gleaming like a diamond.,10.0,15.0,10.0,15.0
653ed34dfa601f3952c72ed4,79,79,The clean window is,spotless like a blank canvas.,15.0,28.0,20.0,20.0
6779c8fd10ec19bf89b5f9d8,80,80,The clean window is,clear thought in the air,35.0,28.0,20.0,20.0
69531a58a97fe5b6ab460380,81,81,The clean window is,a mirror,10.0,15.0,10.0,20.0
67356f7cf6ff16fe3322a837,82,82,The clean window is,shining bright,10.0,15.0,10.0,10.0
5c36e40e299f82000103ce0a,84,83,The clean window is,like seeing the wind,20.0,35.0,20.0,20.0
5b985404a15058000124e508,83,84,The clean window is,a reflection of my soul,10.0,28.0,15.0,15.0
631610af8e747093cd90e00d,86,85,The clean window is,almost as clear as the air,10.0,15.0,15.0,15.0
603ea566289f8b0f4f035358,87,86,The clean window is,a portal to the possibilities of the woirld,15.0,28.0,15.0,20.0
6951dc0e3bdca9185a3420a1,90,87,The clean window is,shiny,10.0,15.0,10.0,10.0
66c0d9ef3c9b1d596446f813,91,88,The clean window is,spotless like a newborn baby's bottom.,10.0,15.0,25.0,15.0
67d0a4ccb5587fff790273a7,85,89,The clean window is,Is a quite,10.0,,10.0,10.0
63f6921f294f32b36bb1179e,89,90,The clean window is,as clean as a whistle,10.0,15.0,15.0,10.0
